,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Gender_ss,Married_ss,Dependents_ss,Education_ss,Self_Employed_ss,ApplicantIncome_ss,CoapplicantIncome_ss,LoanAmount_ss,Loan_Amount_Term_ss,Credit_History_ss,Property_Area_ss,Gender_normalization,Married_normalization,Dependents_normalization,Education_normalization,Self_Employed_normalization,ApplicantIncome_normalization,CoapplicantIncome_normalization,LoanAmount_normalization,Loan_Amount_Term_normalization,Credit_History_normalization,Property_Area_normalization
72,1,1,1,0,0,4083,1775,139.0,360.0,1.0,2,0.4854793875029462,0.7583582900828203,0.1818708160762458,-0.5448116995677182,-0.3348450568863338,0.16417930340057227,0.31920388188573107,0.3229923835528125,0.0,0.0,1.1187637872164238,1.0,1.0,0.3333333333333333,0.0,0.0,0.4899208063354932,0.3366843702579666,-27.5375,-360.0,-1.0,1.0
73,1,1,0,0,1,3900,2094,232.0,360.0,1.0,0,0.4854793875029462,0.7583582900828203,-0.7582219937826586,-0.5448116995677182,2.986455912770004,0.04019888809888872,0.5407538123086021,2.6710335002814687,0.0,0.0,-1.3107410051411352,1.0,1.0,0.0,0.0,1.0,0.4679625629949604,0.3971927162367223,-27.15,-360.0,-1.0,0.0
74,1,1,0,1,0,4750,3583,144.0,360.0,1.0,1,0.4854793875029462,0.7583582900828203,-0.7582219937826586,1.835496559257908,-0.3348450568863338,0.6160642050739216,1.5748849922448243,0.44923115326940694,0.0,0.0,-0.09598860896235581,1.0,1.0,0.0,1.0,0.0,0.5699544036477082,0.6796282245827011,-27.516666666666666,-360.0,-1.0,0.5
75,1,0,0,0,0,3583,3435,155.0,360.0,1.0,2,0.4854793875029462,-1.3186379223081877,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,-0.17456500070238826,1.4720969367508276,0.7269564466459146,0.0,0.0,1.1187637872164238,1.0,0.0,0.0,0.0,0.0,0.4299256059515239,0.6515553869499241,-27.470833333333335,-360.0,-1.0,1.0
76,1,1,0,0,0,3189,2367,186.0,360.0,1.0,2,0.4854793875029462,0.7583582900828203,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,-0.44149551233552115,0.7303561038617173,1.5096368188888,0.0,0.0,1.1187637872164238,1.0,1.0,0.0,0.0,0.0,0.3826493880489561,0.44897572078907433,-27.341666666666665,-360.0,-1.0,1.0
77,1,0,0,0,1,6356,0,50.0,360.0,1.0,0,0.4854793875029462,-1.3186379223081877,-0.7582219937826586,-0.5448116995677182,2.986455912770004,1.7041109098526308,-0.9135582701537549,-1.9240577174025681,0.0,0.0,-1.3107410051411352,1.0,0.0,0.0,0.0,1.0,0.7626589872810176,0.0,-27.908333333333335,-360.0,-1.0,0.0
78,1,1,1,0,0,3413,4053,125.0,360.0,1.0,1,0.4854793875029462,0.7583582900828203,0.1818708160762458,-0.5448116995677182,-0.3348450568863338,-0.28973806409739483,1.9013065198271106,-0.030476171653651837,0.0,0.0,-0.09598860896235581,1.0,1.0,0.3333333333333333,0.0,0.0,0.40952723782097433,0.7687784522003035,-27.595833333333335,-360.0,-1.0,0.5
79,0,1,0,0,0,7950,0,185.0,360.0,1.0,2,-2.0598196869767857,0.7583582900828203,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,2.784027751332869,-0.9135582701537549,1.4843890649454812,0.0,0.0,1.1187637872164238,0.0,1.0,0.0,0.0,0.0,0.9539236861051116,0.0,-27.345833333333335,-360.0,-1.0,1.0
80,1,1,3,0,0,3829,1103,163.0,360.0,1.0,2,0.4854793875029462,0.7583582900828203,2.0620564357940547,-0.5448116995677182,-0.3348450568863338,-0.007902803083731678,-0.14750945116809122,0.9289384781924658,0.0,0.0,1.1187637872164238,1.0,1.0,1.0,0.0,0.0,0.4594432445404368,0.2092185128983308,-27.4375,-360.0,-1.0,1.0
81,1,1,3,0,0,3786,0,125.0,360.0,1.0,2,0.4854793875029462,0.7583582900828203,2.0620564357940547,-0.5448116995677182,-0.3348450568863338,-0.037034813236586285,-0.9135582701537549,-0.030476171653651837,0.0,0.0,1.1187637872164238,1.0,1.0,1.0,0.0,0.0,0.45428365730741543,0.0,-27.595833333333335,-360.0,-1.0,1.0
82,1,1,2,1,0,4136,0,149.0,360.0,1.0,0,0.4854793875029462,0.7583582900828203,1.1219636259351504,1.835496559257908,-0.3348450568863338,0.2000861996354861,-0.9135582701537549,0.5754699229860014,0.0,0.0,-1.3107410051411352,1.0,1.0,0.6666666666666666,1.0,0.0,0.4962802975761939,0.0,-27.495833333333334,-360.0,-1.0,0.0
83,1,1,0,0,0,3786,0,125.0,360.0,1.0,0,0.4854793875029462,0.7583582900828203,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,-0.037034813236586285,-0.9135582701537549,-0.030476171653651837,0.0,0.0,-1.3107410051411352,1.0,1.0,0.0,0.0,0.0,0.45428365730741543,0.0,-27.595833333333335,-360.0,-1.0,0.0
84,1,1,0,0,0,4456,0,131.0,360.0,1.0,1,0.4854793875029462,0.7583582900828203,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,0.4168825542613808,-0.9135582701537549,0.12101035200626147,0.0,0.0,-0.09598860896235581,1.0,1.0,0.0,0.0,0.0,0.5346772258219342,0.0,-27.570833333333333,-360.0,-1.0,0.5
85,1,1,2,0,0,4635,1025,102.0,360.0,1.0,0,0.4854793875029462,0.7583582900828203,1.1219636259351504,-0.5448116995677182,-0.3348450568863338,0.5381530151302407,-0.20168153446898132,-0.6111745123499862,0.0,0.0,-1.3107410051411352,1.0,1.0,0.6666666666666666,0.0,0.0,0.5561555075593952,0.19442336874051594,-27.691666666666666,-360.0,-1.0,0.0
86,1,1,0,0,0,3571,1917,135.0,360.0,1.0,2,0.4854793875029462,0.7583582900828203,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,-0.18269486400085932,0.41782485404888997,0.222001367779537,0.0,0.0,1.1187637872164238,1.0,1.0,0.0,0.0,0.0,0.4284857211423086,0.36361911987860396,-27.554166666666667,-360.0,-1.0,1.0
87,1,0,0,0,0,3066,0,95.0,360.0,1.0,1,0.4854793875029462,-1.3186379223081877,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,-0.5248266111448494,-0.9135582701537549,-0.7879087899532183,0.0,0.0,-0.09598860896235581,1.0,0.0,0.0,0.0,0.0,0.36789056875449966,0.0,-27.720833333333335,-360.0,-1.0,0.5
88,1,0,2,1,0,3235,2015,77.0,360.0,1.0,1,0.4854793875029462,-1.3186379223081877,1.1219636259351504,1.835496559257908,-0.3348450568863338,-0.4103310363580488,0.48588721511923905,-1.2423683609329583,0.0,0.0,-0.09598860896235581,1.0,0.0,0.6666666666666666,1.0,0.0,0.38816894648428124,0.3822078907435508,-27.795833333333334,-360.0,-1.0,0.5
89,0,0,0,0,0,5058,0,200.0,360.0,1.0,0,-2.0598196869767857,-1.3186379223081877,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,0.8247306964013453,-0.9135582701537549,1.8631053740952646,0.0,0.0,-1.3107410051411352,0.0,0.0,0.0,0.0,0.0,0.6069114470842333,0.0,-27.283333333333335,-360.0,-1.0,0.0
90,1,1,0,0,1,3188,2286,130.0,360.0,1.0,0,0.4854793875029462,0.7583582900828203,-0.7582219937826586,-0.5448116995677182,2.986455912770004,-0.4421730009437271,0.6741004788954085,0.09576259806294259,0.0,0.0,-1.3107410051411352,1.0,1.0,0.0,0.0,1.0,0.38252939764818816,0.4336115326251897,-27.575,-360.0,-1.0,0.0
91,1,1,3,0,0,3786,0,125.0,360.0,1.0,0,0.4854793875029462,0.7583582900828203,2.0620564357940547,-0.5448116995677182,-0.3348450568863338,-0.037034813236586285,-0.9135582701537549,-0.030476171653651837,0.0,0.0,-1.3107410051411352,1.0,1.0,1.0,0.0,0.0,0.45428365730741543,0.0,-27.595833333333335,-360.0,-1.0,0.0
92,1,1,1,0,0,4364,2500,185.0,360.0,1.0,1,0.4854793875029462,0.7583582900828203,0.1818708160762458,-0.5448116995677182,-0.3348450568863338,0.35455360230643607,0.8227264510286197,1.4843890649454812,0.0,0.0,-0.09598860896235581,1.0,1.0,0.3333333333333333,0.0,0.0,0.5236381089512839,0.47420333839150225,-27.345833333333335,-360.0,-1.0,0.5
93,1,1,2,1,0,4766,1646,100.0,360.0,1.0,1,0.4854793875029462,0.7583582900828203,1.1219636259351504,1.835496559257908,-0.3348450568863338,0.6269040228052164,0.22961159027272054,-0.6616700202366239,0.0,0.0,-0.09598860896235581,1.0,1.0,0.6666666666666666,1.0,0.0,0.5718742500599951,0.3122154779969651,-27.7,-360.0,-1.0,0.5
94,1,1,1,0,0,4609,2333,123.0,360.0,1.0,1,0.4854793875029462,0.7583582900828203,0.1818708160762458,-0.5448116995677182,-0.3348450568863338,0.5205383113168868,0.706742631653637,-0.08097167954028961,0.0,0.0,-0.09598860896235581,1.0,1.0,0.3333333333333333,0.0,0.0,0.5530357571394289,0.4425265553869499,-27.604166666666668,-360.0,-1.0,0.5
95,0,1,3,0,0,6260,0,110.0,360.0,1.0,1,-2.0598196869767857,0.7583582900828203,2.0620564357940547,-0.5448116995677182,-0.3348450568863338,1.6390720034648625,-0.9135582701537549,-0.40919248080343507,0.0,0.0,-0.09598860896235581,0.0,1.0,1.0,0.0,0.0,0.7511399088072954,0.0,-27.658333333333335,-360.0,-1.0,0.5
96,1,1,1,0,0,3333,4200,125.0,360.0,1.0,2,0.4854793875029462,0.7583582900828203,0.1818708160762458,-0.5448116995677182,-0.3348450568863338,-0.34393715275386855,2.003400061432634,-0.030476171653651837,0.0,0.0,1.1187637872164238,1.0,1.0,0.3333333333333333,0.0,0.0,0.39992800575953924,0.7966616084977238,-27.595833333333335,-360.0,-1.0,1.0
97,1,1,0,0,0,3500,3250,140.0,360.0,1.0,1,0.4854793875029462,0.7583582900828203,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,-0.23079655518347972,1.3436118673833322,0.3482401374961314,0.0,0.0,-0.09598860896235581,1.0,1.0,0.0,0.0,0.0,0.41996640268778496,0.616464339908953,-27.533333333333335,-360.0,-1.0,0.5
98,1,1,3,0,0,3786,0,61.0,360.0,1.0,2,0.4854793875029462,0.7583582900828203,2.0620564357940547,-0.5448116995677182,-0.3348450568863338,-0.037034813236586285,-0.9135582701537549,-1.6463324240260604,0.0,0.0,1.1187637872164238,1.0,1.0,1.0,0.0,0.0,0.45428365730741543,0.0,-27.8625,-360.0,-1.0,1.0
99,1,1,3,0,0,6835,0,188.0,360.0,1.0,1,0.4854793875029462,0.7583582900828203,2.0620564357940547,-0.5448116995677182,-0.3348450568863338,2.028627953183267,-0.9135582701537549,1.560132326775438,0.0,0.0,-0.09598860896235581,1.0,1.0,1.0,0.0,0.0,0.8201343892488601,0.0,-27.333333333333332,-360.0,-1.0,0.5
100,1,0,0,0,0,4452,0,131.0,360.0,1.0,0,0.4854793875029462,-1.3186379223081877,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,0.41417259982855714,-0.9135582701537549,0.12101035200626147,0.0,0.0,-1.3107410051411352,1.0,0.0,0.0,0.0,0.0,0.5341972642188625,0.0,-27.570833333333333,-360.0,-1.0,0.0
101,0,1,0,0,0,2262,0,125.0,360.0,1.0,1,-2.0598196869767857,0.7583582900828203,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,-1.06952745214241,-0.9135582701537549,-0.030476171653651837,0.0,0.0,-0.09598860896235581,0.0,1.0,0.0,0.0,0.0,0.27141828653707706,0.0,-27.595833333333335,-360.0,-1.0,0.5
102,1,1,1,0,0,3901,0,116.0,360.0,1.0,2,0.4854793875029462,0.7583582900828203,0.1818708160762458,-0.5448116995677182,-0.3348450568863338,0.04087637670709464,-0.9135582701537549,-0.2577059571435218,0.0,0.0,1.1187637872164238,1.0,1.0,0.3333333333333333,0.0,0.0,0.46808255339572835,0.0,-27.633333333333333,-360.0,-1.0,1.0
103,1,1,2,1,0,2687,0,50.0,360.0,1.0,0,0.4854793875029462,0.7583582900828203,1.1219636259351504,1.835496559257908,-0.3348450568863338,-0.7815947936548935,-0.9135582701537549,-1.9240577174025681,0.0,0.0,-1.3107410051411352,1.0,1.0,0.6666666666666666,1.0,0.0,0.3224142068634509,0.0,-27.908333333333335,-360.0,-1.0,0.0
104,1,0,0,0,0,2243,2233,107.0,360.0,1.0,1,0.4854793875029462,-1.3186379223081877,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,-1.0823997356983226,0.6372912428063421,-0.48493574263339173,0.0,0.0,-0.09598860896235581,1.0,0.0,0.0,0.0,0.0,0.2691384689224862,0.42355842185128983,-27.670833333333334,-360.0,-1.0,0.5
105,0,1,0,0,0,3417,1287,200.0,360.0,1.0,1,-2.0598196869767857,0.7583582900828203,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,-0.28702810966457115,-0.019718895689068455,1.8631053740952646,0.0,0.0,-0.09598860896235581,0.0,1.0,0.0,0.0,0.0,0.41000719942404606,0.24411987860394538,-27.283333333333335,-360.0,-1.0,0.5
106,1,0,0,0,0,1596,1760,119.0,360.0,1.0,2,0.4854793875029462,-1.3186379223081877,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,-1.5207348652075534,0.3087861735586368,-0.18196269531356513,0.0,0.0,1.1187637872164238,1.0,0.0,0.0,0.0,0.0,0.19150467962562995,0.3338391502276176,-27.620833333333334,-360.0,-1.0,1.0
107,1,1,3,0,0,4513,0,120.0,360.0,1.0,0,0.4854793875029462,0.7583582900828203,2.0620564357940547,-0.5448116995677182,-0.3348450568863338,0.45549940492911833,-0.9135582701537549,-0.15671494137024625,0.0,0.0,-1.3107410051411352,1.0,1.0,1.0,0.0,0.0,0.5415166786657067,0.0,-27.616666666666667,-360.0,-1.0,0.0
108,1,1,0,0,0,4500,0,140.0,360.0,1.0,1,0.4854793875029462,0.7583582900828203,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,0.44669205302244136,-0.9135582701537549,0.3482401374961314,0.0,0.0,-0.09598860896235581,1.0,1.0,0.0,0.0,0.0,0.5399568034557235,0.0,-27.533333333333335,-360.0,-1.0,0.5
109,1,1,0,1,0,4523,1350,165.0,360.0,1.0,2,0.4854793875029462,0.7583582900828203,-0.7582219937826586,1.835496559257908,-0.3348450568863338,0.46227429101117756,0.024035479284727386,0.9794339860791035,0.0,0.0,1.1187637872164238,1.0,1.0,0.0,1.0,0.0,0.5427165826733862,0.2560698027314112,-27.429166666666667,-360.0,-1.0,1.0
110,0,0,0,0,1,4742,0,108.0,360.0,1.0,1,-2.0598196869767857,-1.3186379223081877,-0.7582219937826586,-0.5448116995677182,2.986455912770004,0.6106442962082742,-0.9135582701537549,-0.4596879886900729,0.0,0.0,-0.09598860896235581,0.0,0.0,0.0,0.0,1.0,0.5689944804415646,0.0,-27.666666666666668,-360.0,-1.0,0.5
111,1,1,0,0,0,4082,0,93.0,360.0,1.0,1,0.4854793875029462,0.7583582900828203,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,0.16350181479236636,-0.9135582701537549,-0.8384042978398561,0.0,0.0,-0.09598860896235581,1.0,1.0,0.0,0.0,0.0,0.48980081593472524,0.0,-27.729166666666668,-360.0,-1.0,0.5
112,0,0,0,0,0,3417,0,102.0,360.0,1.0,2,-2.0598196869767857,-1.3186379223081877,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,-0.28702810966457115,-0.9135582701537549,-0.6111745123499862,0.0,0.0,1.1187637872164238,0.0,0.0,0.0,0.0,0.0,0.41000719942404606,0.0,-27.691666666666666,-360.0,-1.0,1.0
113,0,1,2,0,0,2922,3396,122.0,360.0,1.0,1,-2.0598196869767857,0.7583582900828203,1.1219636259351504,-0.5448116995677182,-0.3348450568863338,-0.6223849707265021,1.4450108951003826,-0.10621943348360849,0.0,0.0,-0.09598860896235581,0.0,1.0,0.6666666666666666,0.0,0.0,0.3506119510439165,0.6441578148710166,-27.608333333333334,-360.0,-1.0,0.5
114,1,1,0,0,0,4167,4754,160.0,360.0,1.0,0,0.4854793875029462,0.7583582900828203,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,0.22108834648986964,2.3881607556466484,0.8531952163625091,0.0,0.0,-1.3107410051411352,1.0,1.0,0.0,0.0,0.0,0.5,0.9017450682852808,-27.45,-360.0,-1.0,0.0
115,1,0,3,0,0,4243,4123,157.0,360.0,1.0,1,0.4854793875029462,-1.3186379223081877,2.0620564357940547,-0.5448116995677182,-0.3348450568863338,0.2725774807135196,1.9499224920202172,0.7774519545325524,0.0,0.0,-0.09598860896235581,1.0,0.0,1.0,0.0,0.0,0.5091192704583634,0.7820561456752656,-27.4625,-360.0,-1.0,0.5
116,0,0,0,1,0,0,1760,180.0,360.0,1.0,1,-2.0598196869767857,-1.3186379223081877,-0.7582219937826586,1.835496559257908,-0.3348450568863338,-2.6020066839042033,0.3087861735586368,1.3581502952288869,0.0,0.0,-0.09598860896235581,0.0,0.0,0.0,1.0,0.0,0.0,0.3338391502276176,-27.366666666666667,-360.0,-1.0,0.5
117,1,1,1,0,0,1516,2900,80.0,360.0,1.0,0,0.4854793875029462,0.7583582900828203,0.1818708160762458,-0.5448116995677182,-0.3348450568863338,-1.574933953864027,1.1005320064177997,-1.1666250991030016,0.0,0.0,-1.3107410051411352,1.0,1.0,0.3333333333333333,0.0,0.0,0.18190544756419486,0.5500758725341427,-27.783333333333335,-360.0,-1.0,0.0
118,0,0,0,0,0,1762,2666,104.0,360.0,1.0,2,-2.0598196869767857,-1.3186379223081877,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,-1.4082717562453706,0.9380157565151294,-0.5606790044633484,0.0,0.0,1.1187637872164238,0.0,0.0,0.0,0.0,0.0,0.21142308615310776,0.5056904400606981,-27.683333333333334,-360.0,-1.0,1.0
119,1,1,2,0,0,724,3510,213.0,360.0,1.0,0,0.4854793875029462,0.7583582900828203,1.1219636259351504,-0.5448116995677182,-0.3348450568863338,-2.1115049315631165,1.524185478386299,2.19132617535841,0.0,0.0,-1.3107410051411352,1.0,1.0,0.6666666666666666,0.0,0.0,0.08687305015598752,0.6657814871016692,-27.229166666666668,-360.0,-1.0,0.0
120,1,0,0,0,0,3125,0,65.0,360.0,1.0,2,0.4854793875029462,-1.3186379223081877,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,-0.4848547832607001,-0.9135582701537549,-1.5453414082527848,0.0,0.0,1.1187637872164238,1.0,0.0,0.0,0.0,0.0,0.374970002399808,0.0,-27.845833333333335,-360.0,-1.0,1.0
121,1,1,0,0,0,2333,3803,146.0,360.0,1.0,0,0.4854793875029462,0.7583582900828203,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,-1.0214257609597897,1.7276780477088731,0.49972666115604475,0.0,0.0,-1.3107410051411352,1.0,1.0,0.0,0.0,0.0,0.2799376049916007,0.7213581183611533,-27.508333333333333,-360.0,-1.0,0.0
122,1,1,3,0,0,3350,1560,135.0,360.0,1.0,2,0.4854793875029462,0.7583582900828203,2.0620564357940547,-0.5448116995677182,-0.3348450568863338,-0.3324198464143679,0.16988339586404685,0.222001367779537,0.0,0.0,1.1187637872164238,1.0,1.0,1.0,0.0,0.0,0.4019678425725942,0.2959028831562974,-27.554166666666667,-360.0,-1.0,1.0
123,1,0,0,0,0,2500,1025,187.0,360.0,1.0,0,0.4854793875029462,-1.3186379223081877,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,-0.9082851633894008,-0.20168153446898132,1.534884572832119,0.0,0.0,-1.3107410051411352,1.0,0.0,0.0,0.0,0.0,0.2999760019198464,0.19442336874051594,-27.3375,-360.0,-1.0,0.0
124,0,0,0,0,0,3786,0,125.0,360.0,1.0,2,-2.0598196869767857,-1.3186379223081877,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,-0.037034813236586285,-0.9135582701537549,-0.030476171653651837,0.0,0.0,1.1187637872164238,0.0,0.0,0.0,0.0,0.0,0.45428365730741543,0.0,-27.595833333333335,-360.0,-1.0,1.0
125,1,0,0,0,0,4667,0,120.0,360.0,1.0,1,0.4854793875029462,-1.3186379223081877,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,0.5598326505928302,-0.9135582701537549,-0.15671494137024625,0.0,0.0,-0.09598860896235581,1.0,0.0,0.0,0.0,0.0,0.5599952003839693,0.0,-27.616666666666667,-360.0,-1.0,0.5
126,1,0,0,0,0,6500,0,71.0,360.0,1.0,2,0.4854793875029462,-1.3186379223081877,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,1.8016692694342835,-0.9135582701537549,-1.3938548845928715,0.0,0.0,1.1187637872164238,1.0,0.0,0.0,0.0,0.0,0.7799376049916007,0.0,-27.820833333333333,-360.0,-1.0,1.0
127,1,1,2,0,0,7500,0,225.0,360.0,1.0,2,0.4854793875029462,0.7583582900828203,1.1219636259351504,-0.5448116995677182,-0.3348450568863338,2.4791578776402043,-0.9135582701537549,2.4942992226782366,0.0,0.0,1.1187637872164238,1.0,1.0,0.6666666666666666,0.0,0.0,0.8999280057595392,0.0,-27.179166666666667,-360.0,-1.0,1.0
128,1,0,0,0,0,3073,0,70.0,360.0,1.0,2,0.4854793875029462,-1.3186379223081877,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,-0.520084190887408,-0.9135582701537549,-1.4191026385361905,0.0,0.0,1.1187637872164238,1.0,0.0,0.0,0.0,0.0,0.3687305015598752,0.0,-27.825,-360.0,-1.0,1.0
129,1,1,1,1,0,3321,2088,70.0,360.0,1.0,1,0.4854793875029462,0.7583582900828203,0.1818708160762458,1.835496559257908,-0.3348450568863338,-0.3520670160523396,0.5365867289777644,-1.4191026385361905,0.0,0.0,-0.09598860896235581,1.0,1.0,0.3333333333333333,1.0,0.0,0.398488120950324,0.3960546282245827,-27.825,-360.0,-1.0,0.5
130,1,1,0,0,0,3333,1270,124.0,360.0,1.0,2,0.4854793875029462,0.7583582900828203,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,-0.34393715275386855,-0.031525631793108605,-0.055723925596970716,0.0,0.0,1.1187637872164238,1.0,1.0,0.0,0.0,0.0,0.39992800575953924,0.24089529590288317,-27.6,-360.0,-1.0,1.0
131,1,0,0,0,0,3391,0,132.0,360.0,1.0,0,0.4854793875029462,-1.3186379223081877,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,-0.3046428134779251,-0.9135582701537549,0.14625810594958036,0.0,0.0,-1.3107410051411352,1.0,0.0,0.0,0.0,0.0,0.4068874490040797,0.0,-27.566666666666666,-360.0,-1.0,0.0
132,1,1,1,0,1,3343,1517,105.0,360.0,1.0,0,0.4854793875029462,0.7583582900828203,0.1818708160762458,-0.5448116995677182,2.986455912770004,-0.3371622666718093,0.14001929865971002,-0.5354312505200295,0.0,0.0,-1.3107410051411352,1.0,1.0,0.3333333333333333,0.0,1.0,0.4011279097672186,0.28774658573596357,-27.679166666666667,-360.0,-1.0,0.0
133,0,0,1,0,0,3620,0,90.0,360.0,1.0,2,-2.0598196869767857,-1.3186379223081877,0.1818708160762458,-0.5448116995677182,-0.3348450568863338,-0.14949792219876917,-0.9135582701537549,-0.9141475596698128,0.0,0.0,1.1187637872164238,0.0,0.0,0.3333333333333333,0.0,0.0,0.4343652507799376,0.0,-27.741666666666667,-360.0,-1.0,1.0
134,1,0,0,0,0,4000,0,83.0,360.0,1.0,2,0.4854793875029462,-1.3186379223081877,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,0.10794774891948082,-0.9135582701537549,-1.0908818372730449,0.0,0.0,1.1187637872164238,1.0,0.0,0.0,0.0,0.0,0.4799616030717543,0.0,-27.770833333333332,-360.0,-1.0,1.0
135,1,1,0,0,0,4258,0,125.0,360.0,1.0,2,0.4854793875029462,0.7583582900828203,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,0.28273980983660846,-0.9135582701537549,-0.030476171653651837,0.0,0.0,1.1187637872164238,1.0,1.0,0.0,0.0,0.0,0.5109191264698824,0.0,-27.595833333333335,-360.0,-1.0,1.0
136,1,1,2,0,0,4500,0,147.0,360.0,1.0,0,0.4854793875029462,0.7583582900828203,1.1219636259351504,-0.5448116995677182,-0.3348450568863338,0.44669205302244136,-0.9135582701537549,0.5249744150993636,0.0,0.0,-1.3107410051411352,1.0,1.0,0.6666666666666666,0.0,0.0,0.5399568034557235,0.0,-27.504166666666666,-360.0,-1.0,0.0
137,1,1,1,0,0,2014,2925,120.0,360.0,1.0,0,0.4854793875029462,0.7583582900828203,0.1818708160762458,-0.5448116995677182,-0.3348450568863338,-1.2375446269774784,1.1178948536296234,-0.15671494137024625,0.0,0.0,-1.3107410051411352,1.0,1.0,0.3333333333333333,0.0,0.0,0.24166066714662826,0.5548179059180577,-27.616666666666667,-360.0,-1.0,0.0
138,1,0,0,0,0,3333,1250,110.0,360.0,1.0,1,0.4854793875029462,-1.3186379223081877,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,-0.34393715275386855,-0.0454159095625676,-0.40919248080343507,0.0,0.0,-0.09598860896235581,1.0,0.0,0.0,0.0,0.0,0.39992800575953924,0.23710166919575112,-27.658333333333335,-360.0,-1.0,0.5
139,0,0,3,0,0,4083,0,103.0,360.0,1.0,1,-2.0598196869767857,-1.3186379223081877,2.0620564357940547,-0.5448116995677182,-0.3348450568863338,0.16417930340057227,-0.9135582701537549,-0.5859267584066673,0.0,0.0,-0.09598860896235581,0.0,0.0,1.0,0.0,0.0,0.4899208063354932,0.0,-27.6875,-360.0,-1.0,0.5
140,1,0,0,0,0,4727,0,150.0,360.0,1.0,0,0.4854793875029462,-1.3186379223081877,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,0.6004819670851854,-0.9135582701537549,0.6007176769293202,0.0,0.0,-1.3107410051411352,1.0,0.0,0.0,0.0,0.0,0.5671946244300456,0.0,-27.491666666666667,-360.0,-1.0,0.0
141,1,1,3,0,0,3089,2999,100.0,360.0,1.0,0,0.4854793875029462,0.7583582900828203,2.0620564357940547,-0.5448116995677182,-0.3348450568863338,-0.5092443731561133,1.1692888813766218,-0.6616700202366239,0.0,0.0,-1.3107410051411352,1.0,1.0,1.0,0.0,0.0,0.37065034797216223,0.5688543247344461,-27.7,-360.0,-1.0,0.0
142,1,1,3,1,0,6794,528,139.0,360.0,1.0,2,0.4854793875029462,0.7583582900828203,2.0620564357940547,1.835496559257908,-0.3348450568863338,2.0008509202468243,-0.5468549370400374,0.3229923835528125,0.0,0.0,1.1187637872164238,1.0,1.0,1.0,1.0,0.0,0.8152147828173746,0.10015174506828528,-27.5375,-360.0,-1.0,1.0
143,1,1,0,0,1,3786,0,125.0,360.0,1.0,1,0.4854793875029462,0.7583582900828203,-0.7582219937826586,-0.5448116995677182,2.986455912770004,-0.037034813236586285,-0.9135582701537549,-0.030476171653651837,0.0,0.0,-0.09598860896235581,1.0,1.0,0.0,0.0,1.0,0.45428365730741543,0.0,-27.595833333333335,-360.0,-1.0,0.5
144,1,1,2,0,1,3786,0,125.0,360.0,1.0,0,0.4854793875029462,0.7583582900828203,1.1219636259351504,-0.5448116995677182,2.986455912770004,-0.037034813236586285,-0.9135582701537549,-0.030476171653651837,0.0,0.0,-1.3107410051411352,1.0,1.0,0.6666666666666666,0.0,1.0,0.45428365730741543,0.0,-27.595833333333335,-360.0,-1.0,0.0
145,0,0,0,0,0,3786,0,150.0,360.0,1.0,2,-2.0598196869767857,-1.3186379223081877,-0.7582219937826586,-0.5448116995677182,-0.3348450568863338,-0.037034813236586285,-0.9135582701537549,0.6007176769293202,0.0,0.0,1.1187637872164238,0.0,0.0,0.0,0.0,0.0,0.45428365730741543,0.0,-27.491666666666667,-360.0,-1.0,1.0
